"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: Labor LogicalModel FHIR Mapping"
"Laborbefund","Laborbefund","","","",0,*,"","","","null {[]} {[]}
"Laborbefund.Laboruntersuchung.Untersuchungsmethode","Laborbefund.Laboruntersuchung.Untersuchungsmethode","","","",0,*,"","","","code {[]} {[]}
","konkrete Untersuchungsmethode, wenn ein verwendeter LOINC-Code für den Laborparameter keine Methode enthält","konkrete Untersuchungsmethode, wenn ein verwendeter LOINC-Code für den Laborparameter keine Methode enthält","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Untersuchungsmethode",0,*,"","","Observation.method"
"Laborbefund.Laboruntersuchung.Probenmaterial","Laborbefund.Laboruntersuchung.Probenmaterial","","","",0,*,"","","","BackboneElement {[]} {[]}
","Probe, auf deren Basis die Laboruntersuchungen angefertigt werden","Probe, auf deren Basis die Laboruntersuchungen angefertigt werden","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Probenmaterial",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation.specimen"
"Laborbefund.Laboruntersuchung.Probenmaterial.id","Laborbefund.Laboruntersuchung.Probenmaterial.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Laborbefund.Laboruntersuchung.Probenmaterial.extension","Laborbefund.Laboruntersuchung.Probenmaterial.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboruntersuchung.Probenmaterial.modifierExtension","Laborbefund.Laboruntersuchung.Probenmaterial.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboruntersuchung.Probenmaterial.Identifikation","Laborbefund.Laboruntersuchung.Probenmaterial.Identifikation","","","",0,*,"","","","Identifier {[]} {[]}
","ID der Probe","ID der Probe","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Probenmaterial.Identifikation",0,*,"","","Specimen.identifier"
"Laborbefund.Laboruntersuchung.Probenmaterial.EntAbnahmezeitpunkt","Laborbefund.Laboruntersuchung.Probenmaterial.EntAbnahmezeitpunkt","","","",0,*,"","","","dateTime {[]} {[]}
","Zeitpunkt der Ent- / Abnahme der Probe","Zeitpunkt der Ent- / Abnahme der Probe","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Probenmaterial.EntAbnahmezeitpunkt",0,*,"","","Specimen.collection.collected"
"Laborbefund.Laboruntersuchung.Probenmaterial.Laboreingangszeitpunkt","Laborbefund.Laboruntersuchung.Probenmaterial.Laboreingangszeitpunkt","","","",0,*,"","","","dateTime {[]} {[]}
","Zeitpunkt des Eingangs der Probe im Labor","Zeitpunkt des Eingangs der Probe im Labor","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Probenmaterial.Laboreingangszeitpunkt",0,*,"","","Specimen.receivedTime"
"Laborbefund.Laboruntersuchung.Probenmaterial.Probenart","Laborbefund.Laboruntersuchung.Probenmaterial.Probenart","","","",0,*,"","","","code {[]} {[]}
","Art der Probe","Art der Probe","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Probenmaterial.Probenart",0,*,"","","Specimen.type"
"Laborbefund.Laboruntersuchung.Probenmaterial.Koerperstelle","Laborbefund.Laboruntersuchung.Probenmaterial.Koerperstelle","","","",0,*,"","","","code {[]} {[]}
","Ort am Patienten, an der die Probe entnommen / abgenommen wurde","Ort am Patienten, an der die Probe entnommen / abgenommen wurde","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Probenmaterial.Koerperstelle",0,*,"","","Specimen.collection.bodySite"
"Laborbefund.Laboruntersuchung.Probenmaterial.Kommentar","Laborbefund.Laboruntersuchung.Probenmaterial.Kommentar","","","",0,*,"","","","string {[]} {[]}
","freitextlicher Kommentar zur Probe","//type text","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Probenmaterial.Kommentar",0,*,"",""
"Laborbefund.Laboruntersuchung.Referenzbereich","Laborbefund.Laboruntersuchung.Referenzbereich","","","",0,*,"","","","BackboneElement {[]} {[]}
","Referenzbereich der Analyse.","Für einen Analyse sind mehrere Referenzbereiche möglich, ein Labor wird einem Patienten anhand von Merkmalen wie Alter und Geschlecht in der Regel aber nur einem Referenzbereich zuordnen. Dieser eine Referenzbereich sollte gespeichert werden. Referenzbereiche geben die Lage der zentralen 95% des Messwerts in einer gesunden Normalbevölkerung wieder. Referenzbereiche sind also  keine Entscheidungsgrenzen sondern können lediglich zur ersten Orientierung dienen.","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Referenzbereich",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation.referenceRange"
"Laborbefund.Laboruntersuchung.Referenzbereich.id","Laborbefund.Laboruntersuchung.Referenzbereich.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Laborbefund.Laboruntersuchung.Referenzbereich.extension","Laborbefund.Laboruntersuchung.Referenzbereich.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboruntersuchung.Referenzbereich.modifierExtension","Laborbefund.Laboruntersuchung.Referenzbereich.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboruntersuchung.Referenzbereich.Typ","Laborbefund.Laboruntersuchung.Referenzbereich.Typ","","","",0,*,"","","","code {[]} {[]}
","Typ des Referenzbereichs","Typ des Referenzbereichs","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Referenzbereich.Typ",0,*,"","","Observation.referenceRange.type"
"Laborbefund.Laboruntersuchung.Referenzbereich.Obergrenze","Laborbefund.Laboruntersuchung.Referenzbereich.Obergrenze","","","",0,*,"","","","Quantity {[]} {[]}
","Obergrenze des Referenzbereichs (optional, bei Referenzbereichen ohne Obergrenze)","Obergrenze des Referenzbereichs (optional, bei Referenzbereichen ohne Obergrenze)","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Referenzbereich.Obergrenze",0,*,"","","Observation.referenceRange.high"
"Laborbefund.Laboruntersuchung.Referenzbereich.Untergrenze","Laborbefund.Laboruntersuchung.Referenzbereich.Untergrenze","","","",0,*,"","","","Quantity {[]} {[]}
","Untergrenze des Referenzbereichs (optional, bei Referenzbereichen ohne Untergrenze)","Untergrenze des Referenzbereichs (optional, bei Referenzbereichen ohne Untergrenze)","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboruntersuchung.Referenzbereich.Untergrenze",0,*,"","","Observation.referenceRange.low"
"Laborbefund.Laboranforderung","Laborbefund.Laboranforderung","","","",0,*,"","","","BackboneElement {[]} {[]}
","Eine Laboranforderung beschreibt die Leistungsanforderung von Laboruntersuchungen auf Basis von abzunehmenden oder abgenommenem Probenmaterial.","Eine Laboranforderung beschreibt die Leistungsanforderung von Laboruntersuchungen auf Basis von abzunehmenden oder abgenommenem Probenmaterial.","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ServiceRequest"
"Laborbefund.Laboranforderung.id","Laborbefund.Laboranforderung.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Laborbefund.Laboranforderung.extension","Laborbefund.Laboranforderung.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboranforderung.modifierExtension","Laborbefund.Laboranforderung.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboranforderung.Identifikation","Laborbefund.Laboranforderung.Identifikation","","","",0,*,"","","","Identifier {[]} {[]}
","Identifikator der Laboranforderung","Identifikator der Laboranforderung","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Identifikation",0,*,"","","ServiceRequest.identifier"
"Laborbefund.Laboranforderung.Status","Laborbefund.Laboranforderung.Status","","","",0,*,"","","","code {[]} {[]}
","Status der Laboranforderung","Status der Laboranforderung","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Status",0,*,"","","ServiceRequest.status"
"Laborbefund.Laboranforderung.Laborparameter","Laborbefund.Laboranforderung.Laborparameter","","","",0,*,"","","","BackboneElement {[]} {[]}
","in der Laboruntersuchung analysierter / gemessener Laborparameter","in der Laboruntersuchung analysierter / gemessener Laborparameter","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Laborparameter",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ServiceRequest.code"
"Laborbefund.Laboranforderung.Laborparameter.id","Laborbefund.Laboranforderung.Laborparameter.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Laborbefund.Laboranforderung.Laborparameter.extension","Laborbefund.Laboranforderung.Laborparameter.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboranforderung.Laborparameter.modifierExtension","Laborbefund.Laboranforderung.Laborparameter.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboranforderung.Laborparameter.Code","Laborbefund.Laboranforderung.Laborparameter.Code","","","",0,*,"","","","code {[]} {[]}
","Code des Laborparameters (LOINC)","Code des Laborparameters (LOINC)","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Laborparameter.Code",0,*,"","","ServiceRequest.code.coding.code"
"Laborbefund.Laboranforderung.Laborparameter.Bezeichnung","Laborbefund.Laboranforderung.Laborparameter.Bezeichnung","","","",0,*,"","","","string {[]} {[]}
","Bezeichnung des Laborparameters","Bezeichnung des Laborparameters","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Laborparameter.Bezeichnung",0,*,"","","ServiceRequest.code.text"
"Laborbefund.Laboranforderung.Anforderungsdatum","Laborbefund.Laboranforderung.Anforderungsdatum","","","",0,*,"","","","dateTime {[]} {[]}
","Beschreibt das Datum, zu dem die Laboranforderung erstellt wurde.","Beschreibt das Datum, zu dem die Laboranforderung erstellt wurde.","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Anforderungsdatum",0,*,"","","ServiceRequest.authoredOn"
"Laborbefund.Laboranforderung.Probenmaterial","Laborbefund.Laboranforderung.Probenmaterial","","","",0,*,"","","","BackboneElement {[]} {[]}
","Probe, auf deren Basis die Laboruntersuchungen angefertigt werden","Probe, auf deren Basis die Laboruntersuchungen angefertigt werden","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Probenmaterial",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ServiceRequest.specimen"
"Laborbefund.Laboranforderung.Probenmaterial.id","Laborbefund.Laboranforderung.Probenmaterial.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Laborbefund.Laboranforderung.Probenmaterial.extension","Laborbefund.Laboranforderung.Probenmaterial.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboranforderung.Probenmaterial.modifierExtension","Laborbefund.Laboranforderung.Probenmaterial.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Laborbefund.Laboranforderung.Probenmaterial.Identifikation","Laborbefund.Laboranforderung.Probenmaterial.Identifikation","","","",0,*,"","","","Identifier {[]} {[]}
","ID der Probe","ID der Probe","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Probenmaterial.Identifikation",0,*,"","","Specimen.identifier"
"Laborbefund.Laboranforderung.Probenmaterial.EntAbnahmezeitpunkt","Laborbefund.Laboranforderung.Probenmaterial.EntAbnahmezeitpunkt","","","",0,*,"","","","dateTime {[]} {[]}
","Zeitpunkt der Ent- / Abnahme der Probe","Zeitpunkt der Ent- / Abnahme der Probe","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Probenmaterial.EntAbnahmezeitpunkt",0,*,"","","Specimen.collected[x]"
"Laborbefund.Laboranforderung.Probenmaterial.Laboreingangszeitpunkt","Laborbefund.Laboranforderung.Probenmaterial.Laboreingangszeitpunkt","","","",0,*,"","","","dateTime {[]} {[]}
","Zeitpunkt des Eingangs der Probe im Labor","Zeitpunkt des Eingangs der Probe im Labor","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Probenmaterial.Laboreingangszeitpunkt",0,*,"","","Specimen.receivedTime"
"Laborbefund.Laboranforderung.Probenmaterial.Probenart","Laborbefund.Laboranforderung.Probenmaterial.Probenart","","","",0,*,"","","","code {[]} {[]}
","Art der Probe","Art der Probe","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Probenmaterial.Probenart",0,*,"","","Specimen.type"
"Laborbefund.Laboranforderung.Probenmaterial.Koerperstelle","Laborbefund.Laboranforderung.Probenmaterial.Koerperstelle","","","",0,*,"","","","code {[]} {[]}
","Ort am Patienten, an der die Probe entnommen / abgenommen wurde","Ort am Patienten, an der die Probe entnommen / abgenommen wurde","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Probenmaterial.Koerperstelle",0,*,"","","Specimen.collection.bodySite"
"Laborbefund.Laboranforderung.Probenmaterial.Kommentar","Laborbefund.Laboranforderung.Probenmaterial.Kommentar","","","",0,*,"","","","string {[]} {[]}
","freitextlicher Kommentar zur Probe","freitextlicher Kommentar zur Probe","","","","","","","","","",,,,,"",,,,"Laborbefund.Laboranforderung.Probenmaterial.Kommentar",0,*,"",""
